grid_id,학교거리,학교반경내여부,어린이보호구역여부,도로폭,차로수,일방통행여부,이면도로여부,보행등밀도,보행자신호등밀도,가로등밀도,바닥형보행신호등설치밀도,버스서비스강도,음식점밀도,공원접근성,편의점밀도
SEOUL_R045_C012,560.9902,0.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,,,1.0,24.425,1.0,2.959375
SEOUL_R045_C013,285.59732,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,48.0,9.0,110.52680652680652,1.0,12.526806526806526
SEOUL_R045_C014,122.25261,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,24.0,24.0,12.5,98.19918699186992,1.0,9.447154471544716
SEOUL_R045_C015,313.9612,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,68.0,12.0,9.0,20.517241379310345,1.0,2.7413793103448274
SEOUL_R045_C016,394.0734,1.0,0.0,0.0,0.0,1.0,0.0,148.0,148.0,92.0,80.0,8.666666666666666,114.82327586206895,1.0,9.780172413793103
SEOUL_R045_C017,119.117615,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,48.0,16.0,48.276315789473685,0.0,4.2894736842105265
SEOUL_R045_C018,326.40897,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,64.0,,,23.235772357723576,1.0,0.7073170731707317
SEOUL_R045_C019,114.90406,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,,1.0,34.26315789473684,1.0,1.4105263157894736
SEOUL_R045_C020,486.56885,1.0,0.0,0.0,0.0,1.0,0.0,96.0,96.0,,16.0,3.8333333333333335,70.19327731092437,1.0,3.042016806722689
SEOUL_R045_C021,116.294495,1.0,1.0,0.0,0.0,1.0,0.0,104.0,104.0,,92.0,5.4,110.46280991735536,1.0,7.464876033057851
SEOUL_R045_C022,90.713905,1.0,1.0,0.0,0.0,1.0,0.0,112.0,112.0,,20.0,5.0,125.72509960159364,1.0,8.952191235059761
SEOUL_R045_C023,220.85187,1.0,1.0,0.0,0.0,1.0,0.0,104.0,104.0,,44.0,3.4,200.47089947089947,1.0,13.698412698412698
SEOUL_R045_C024,289.29965,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,8.0,4.0,90.79190751445088,1.0,14.25626204238921
SEOUL_R045_C025,176.57812,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,24.0,7.0,74.32081911262799,1.0,11.208191126279864
SEOUL_R045_C026,117.731606,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,,8.0,61.046875,1.0,2.8333333333333335
SEOUL_R045_C027,137.2217,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,,,10.0,92.52466367713004,1.0,2.0762331838565022
SEOUL_R045_C028,338.96957,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,,,9.5,103.69722222222222,1.0,5.483333333333333
SEOUL_R045_C029,201.36797,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,77.61220043572985,1.0,6.215686274509804
SEOUL_R045_C030,287.41708,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,15.554376657824934,1.0,0.35543766578249336
SEOUL_R045_C031,307.5015,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,8.0,4.25,38.78195488721804,1.0,5.883458646616542
SEOUL_R045_C032,386.4937,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,,,,35.61904761904762,1.0,5.825396825396825
SEOUL_R045_C033,201.75162,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,,64.0,6.8,115.93951612903226,1.0,3.592741935483871
SEOUL_R045_C034,287.57684,1.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,,,5.5,45.13265306122449,1.0,1.1428571428571428
SEOUL_R045_C035,471.6764,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R045_C036,554.0625,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R045_C037,131.81508,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,2.3333333333333335,1.0,0.0
SEOUL_R045_C038,437.61105,1.0,1.0,0.0,0.0,1.0,0.0,24.0,24.0,44.0,,12.666666666666666,97.39320388349516,1.0,6.08252427184466
SEOUL_R045_C039,135.50145,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,60.0,8.0,2.3333333333333335,98.47368421052632,1.0,6.222672064777328
SEOUL_R045_C040,380.57828,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,8.0,3.5,41.89243027888446,1.0,2.8884462151394423
SEOUL_R045_C041,216.45921,1.0,1.0,0.0,0.0,1.0,0.0,28.0,28.0,,,,90.51841359773374,1.0,3.3456090651558075
SEOUL_R045_C042,184.74307,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,,3.0,12.5,1.0,0.2045454545454545
SEOUL_R045_C043,683.16693,0.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,,,3.5,182.19117647058823,1.0,6.367647058823529
SEOUL_R045_C044,373.2899,1.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,,,8.0,197.5511811023622,1.0,13.496062992125983
SEOUL_R045_C045,272.4433,1.0,0.0,0.0,0.0,1.0,0.0,96.0,96.0,,44.0,6.833333333333333,90.56521739130434,1.0,6.614130434782608
SEOUL_R045_C046,407.1727,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,,14.3125,355.9279279279279,1.0,16.58108108108108
SEOUL_R045_C047,422.43945,1.0,1.0,0.0,0.0,1.0,0.0,52.0,52.0,,8.0,1.0,336.1275167785235,1.0,12.100671140939598
SEOUL_R045_C048,691.9167,0.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,32.0,3.1666666666666665,198.61744966442956,1.0,6.667785234899329
SEOUL_R045_C049,378.03732,1.0,1.0,0.0,0.0,1.0,0.0,72.0,72.0,,48.0,4.0,111.79446640316206,1.0,4.41501976284585
SEOUL_R045_C050,172.13484,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,,8.0,7.166666666666667,100.35416666666669,1.0,17.02777777777778
SEOUL_R045_C051,61.933243,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,20.0,7.2,116.29559748427673,1.0,9.38364779874214
SEOUL_R045_C052,405.65683,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,72.0,7.333333333333333,94.05607476635514,1.0,6.719626168224299
SEOUL_R045_C053,317.68887,1.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,,16.0,9.75,37.357142857142854,1.0,0.9047619047619048
SEOUL_R045_C054,460.4127,1.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,,,3.0,8.426966292134832,1.0,0.0786516853932584
SEOUL_R045_C055,41.70059,1.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,8.0,,3.0,16.37037037037037,1.0,2.2222222222222223
SEOUL_R045_C056,513.0414,0.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,164.0,,1.0,18.363636363636363,1.0,4.116883116883117
SEOUL_R045_C057,474.71942,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,120.0,4.0,,8.48611111111111,1.0,0.3194444444444444
SEOUL_R045_C058,144.29431,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,40.0,,1.0,13.470149253731345,1.0,1.373134328358209
SEOUL_R045_C059,143.30943,1.0,1.0,0.0,0.0,1.0,0.0,24.0,24.0,,,3.0,51.85470085470085,1.0,3.7094017094017095
SEOUL_R045_C060,168.73077,1.0,0.0,0.0,0.0,1.0,0.0,28.0,28.0,56.0,,6.0,87.70588235294117,1.0,37.0
SEOUL_R045_C061,212.00938,1.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,112.0,32.0,6.0,30.19148936170213,1.0,5.446808510638298
SEOUL_R045_C062,196.61075,1.0,0.0,0.0,0.0,1.0,0.0,56.0,56.0,4.0,4.0,7.2,219.20642201834863,1.0,15.275229357798166
SEOUL_R045_C063,431.94006,1.0,0.0,0.0,0.0,1.0,0.0,80.0,80.0,,,2.0,134.54362416107384,1.0,8.439597315436242
SEOUL_R045_C064,72.66233,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,,52.0,2.125,43.34375,1.0,5.3828125
SEOUL_R045_C065,283.60388,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,,4.0,6.333333333333333,97.81,1.0,8.68
SEOUL_R045_C066,97.96981,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,32.0,3.3333333333333335,54.601851851851855,1.0,4.429012345679013
SEOUL_R045_C067,330.79773,1.0,1.0,0.0,0.0,1.0,0.0,120.0,120.0,,48.0,5.6,129.38120104438642,1.0,16.305483028720626
SEOUL_R045_C068,184.41873,1.0,1.0,0.0,0.0,1.0,0.0,76.0,76.0,,24.0,3.3333333333333335,151.28239845261123,1.0,27.01547388781431
SEOUL_R045_C069,503.20947,0.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,,,2.0,50.55399061032864,1.0,6.215962441314553
SEOUL_R045_C070,849.49945,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R046_C008,833.21124,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,1.0,0.0
SEOUL_R046_C009,599.97266,0.0,0.0,0.0,0.0,1.0,0.0,,,,,9.0,25.719101123595507,1.0,0.9438202247191012
SEOUL_R046_C010,253.56938,1.0,1.0,0.0,0.0,0.0,0.0,72.0,72.0,,32.0,6.0,36.56774193548387,0.0,0.28387096774193543
SEOUL_R046_C011,326.992,1.0,1.0,0.0,0.0,1.0,0.0,52.0,52.0,72.0,16.0,8.0,17.211009174311926,1.0,1.2844036697247707
SEOUL_R046_C012,187.30276,1.0,1.0,0.0,0.0,1.0,0.0,92.0,92.0,52.0,,3.875,25.11042944785276,1.0,2.1104294478527605
SEOUL_R046_C013,289.03607,1.0,1.0,0.0,0.0,0.0,0.0,112.0,112.0,,16.0,1.75,74.02136752136752,1.0,9.72222222222222
SEOUL_R046_C014,422.7554,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,61.675438596491226,1.0,7.526315789473684
SEOUL_R046_C015,363.41006,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,59.12313432835821,1.0,6.835820895522388
SEOUL_R046_C016,213.93594,1.0,1.0,0.0,0.0,1.0,0.0,44.0,44.0,36.0,16.0,11.25,112.64285714285714,1.0,8.523809523809524
SEOUL_R046_C017,454.42856,1.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,,,,12.1625,0.0,0.65
SEOUL_R046_C018,180.54353,1.0,0.0,0.0,0.0,1.0,0.0,,,32.0,,,2.789473684210526,1.0,0.0
SEOUL_R046_C019,200.0798,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,24.0,12.0,4.0,16.264367816091955,1.0,0.7011494252873564
SEOUL_R046_C020,645.8013,0.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,64.0,,1.0,91.6946564885496,1.0,8.704834605597965
SEOUL_R046_C021,464.20193,1.0,1.0,0.0,0.0,1.0,0.0,60.0,60.0,,32.0,9.0,183.5744680851064,1.0,35.37234042553192
SEOUL_R046_C022,140.91852,1.0,0.0,0.0,0.0,1.0,0.0,80.0,80.0,,,3.5,143.1294964028777,1.0,15.354916067146284
SEOUL_R046_C023,136.7388,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,8.0,6.5,224.6887159533074,1.0,26.914396887159533
SEOUL_R046_C024,227.3139,1.0,1.0,0.0,0.0,0.0,0.0,96.0,96.0,,40.0,4.0,151.934,1.0,14.35
SEOUL_R046_C025,137.19794,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,,15.0,110.89808917197452,1.0,7.308917197452229
SEOUL_R046_C026,158.50572,1.0,0.0,0.0,0.0,1.0,0.0,,,48.0,,,21.530434782608697,1.0,2.617391304347826
SEOUL_R046_C027,447.47256,1.0,0.0,0.0,0.0,1.0,0.0,36.0,36.0,8.0,,4.5,42.65895953757225,1.0,2.0
SEOUL_R046_C028,248.83188,1.0,1.0,0.0,0.0,1.0,0.0,152.0,152.0,,76.0,5.166666666666667,255.5392857142857,1.0,13.557142857142855
SEOUL_R046_C029,136.26877,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,56.692796610169495,1.0,5.16313559322034
SEOUL_R046_C030,225.25429,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,3.943661971830986,1.0,0.2535211267605634
SEOUL_R046_C031,261.32596,1.0,0.0,0.0,0.0,1.0,0.0,60.0,60.0,,4.0,1.0,10.243781094527366,1.0,0.099502487562189
SEOUL_R046_C032,120.56531,1.0,1.0,0.0,0.0,1.0,0.0,112.0,112.0,,4.0,2.3333333333333335,15.664,1.0,0.4719999999999999
SEOUL_R046_C033,142.0156,1.0,1.0,0.0,0.0,1.0,0.0,84.0,84.0,,64.0,4.833333333333333,64.79577464788733,1.0,1.4859154929577465
SEOUL_R046_C034,214.39915,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,,16.0,1.0,28.51079136690647,1.0,3.6546762589928057
SEOUL_R046_C035,350.50034,1.0,0.0,0.0,0.0,1.0,0.0,,,,,6.0,4.743801652892562,1.0,0.8677685950413223
SEOUL_R046_C036,481.2178,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,,4.0,,10.037735849056604,1.0,0.0283018867924528
SEOUL_R046_C037,71.98326,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,24.743961352657006,1.0,2.966183574879227
SEOUL_R046_C038,96.42019,1.0,0.0,0.0,0.0,1.0,0.0,96.0,96.0,,,17.0,103.6979695431472,1.0,11.934010152284264
SEOUL_R046_C039,375.53854,1.0,1.0,0.0,0.0,0.0,0.0,136.0,136.0,,,3.0,113.57456140350877,1.0,8.789473684210527
SEOUL_R046_C040,512.995,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,,,3.0,68.29518072289157,1.0,7.358433734939759
SEOUL_R046_C041,312.2516,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,7.039735099337748,1.0,0.9735099337748344
SEOUL_R046_C042,313.7342,1.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,,3.5,96.38888888888889,1.0,3.4537037037037037
SEOUL_R046_C043,515.097,0.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,,20.5,309.59076923076924,1.0,7.24
SEOUL_R046_C044,762.5227,0.0,1.0,0.0,0.0,1.0,0.0,44.0,44.0,,8.0,10.8,243.5935251798561,1.0,11.176258992805757
SEOUL_R046_C045,303.79944,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,,,3.5,43.801724137931025,1.0,4.814655172413794
SEOUL_R046_C046,182.02274,1.0,1.0,0.0,0.0,1.0,0.0,108.0,108.0,,32.0,9.9,225.97761194029852,1.0,25.13432835820895
SEOUL_R046_C047,94.97465,1.0,1.0,0.0,0.0,1.0,0.0,124.0,124.0,,40.0,9.666666666666666,248.42528735632183,1.0,14.486590038314176
SEOUL_R046_C048,528.10876,0.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,32.0,4.2,147.09191176470588,1.0,7.9338235294117645
SEOUL_R046_C049,52.333054,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,,32.0,4.333333333333333,66.62857142857143,1.0,4.057142857142857
SEOUL_R046_C050,156.67061,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,,,,9.0,0.0,1.3846153846153846
SEOUL_R046_C051,234.43732,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,40.0,7.428571428571429,32.44615384615385,1.0,5.676923076923077
SEOUL_R046_C052,161.37901,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,,32.0,8.0,41.02469135802469,1.0,7.358024691358024
SEOUL_R046_C053,306.01697,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,,,,50.12307692307692,1.0,6.923076923076923
SEOUL_R046_C054,121.45549,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,,40.0,6.4,18.633802816901408,1.0,2.9295774647887325
SEOUL_R046_C055,211.49422,1.0,1.0,0.0,0.0,0.0,0.0,144.0,144.0,,92.0,2.6666666666666665,57.96363636363636,1.0,7.1
SEOUL_R046_C056,165.06749,1.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,,,1.0,86.26860841423948,1.0,11.394822006472491
SEOUL_R046_C057,122.23407,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,,24.0,4.0,45.46341463414634,1.0,6.195121951219512
SEOUL_R046_C058,200.69785,1.0,0.0,0.0,0.0,1.0,0.0,,,320.0,,,3.721311475409836,1.0,0.0983606557377049
SEOUL_R046_C059,153.34023,1.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,324.0,,,9.866666666666667,1.0,0.6
SEOUL_R046_C060,407.55905,1.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,12.0,,4.0,22.696969696969695,1.0,3.818181818181819
SEOUL_R046_C061,380.867,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,,8.0,10.0,17.285714285714285,1.0,2.4761904761904763
SEOUL_R046_C062,380.51297,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,28.0,10.5,151.26143790849673,1.0,10.980392156862743
SEOUL_R046_C063,177.7366,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,,4.6,103.09708737864078,1.0,7.466019417475728
SEOUL_R046_C064,292.0398,1.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,,16.0,4.0,57.240437158469945,1.0,5.704918032786885
SEOUL_R046_C065,455.25964,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,,1.6666666666666667,56.705394190871374,1.0,5.576763485477179
SEOUL_R046_C066,180.49223,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,,8.0,4.0,71.62204724409447,1.0,6.921259842519685
SEOUL_R046_C067,351.87967,1.0,0.0,0.0,0.0,1.0,0.0,104.0,104.0,,32.0,4.428571428571429,99.48467966573816,1.0,9.061281337047356
SEOUL_R046_C068,316.93033,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,8.0,6.666666666666667,62.046583850931675,1.0,7.866459627329193
SEOUL_R046_C069,506.33234,0.0,1.0,0.0,0.0,1.0,0.0,60.0,60.0,,,4.333333333333333,32.16825396825397,1.0,5.968253968253968
SEOUL_R047_C009,253.12427,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,9.62962962962963,1.0,1.0
SEOUL_R047_C010,141.0781,1.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,,,3.0,9.821428571428571,1.0,0.2142857142857142
SEOUL_R047_C011,419.58408,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,4.9393939393939394,1.0,0.696969696969697
SEOUL_R047_C012,128.16699,1.0,1.0,0.0,0.0,1.0,0.0,104.0,104.0,,,5.4,29.01197604790419,1.0,1.5389221556886226
SEOUL_R047_C013,247.55751,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,,4.666666666666667,41.329268292682926,0.0,1.548780487804878
SEOUL_R047_C014,357.1109,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.692307692307693,1.0,0.6153846153846154
SEOUL_R047_C015,119.62333,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,73.4779411764706,1.0,7.676470588235294
SEOUL_R047_C016,229.07355,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,,,6.75,111.32618025751071,1.0,5.716738197424893
SEOUL_R047_C018,850.0377,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,2.0,1.0,0.3333333333333333
SEOUL_R047_C019,721.80054,0.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,36.0,8.0,4.0,21.77848101265823,1.0,2.310126582278481
SEOUL_R047_C020,331.1497,1.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,188.0,,5.0,95.34453781512605,1.0,8.567226890756302
SEOUL_R047_C021,305.73822,1.0,1.0,0.0,0.0,1.0,0.0,72.0,72.0,,,6.375,208.1173245614035,1.0,21.13048245614035
SEOUL_R047_C022,231.98502,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,,,4.0,149.2340425531915,1.0,10.50531914893617
SEOUL_R047_C023,279.55893,1.0,1.0,0.0,0.0,1.0,0.0,148.0,148.0,8.0,72.0,,164.9360902255639,1.0,13.357142857142858
SEOUL_R047_C024,51.049267,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,236.0,8.0,17.0,143.76819407008088,1.0,6.105121293800539
SEOUL_R047_C025,288.6871,1.0,1.0,0.0,0.0,1.0,0.0,96.0,96.0,272.0,36.0,1.5,88.08333333333333,1.0,7.897058823529412
SEOUL_R047_C026,90.004105,1.0,1.0,0.0,0.0,1.0,0.0,116.0,116.0,248.0,84.0,2.5714285714285716,117.69204737732656,1.0,13.003384094754653
SEOUL_R047_C027,292.42456,1.0,1.0,0.0,0.0,1.0,0.0,72.0,72.0,,16.0,1.6666666666666667,52.62081128747795,1.0,8.16225749559083
SEOUL_R047_C028,419.1569,1.0,0.0,0.0,0.0,1.0,0.0,56.0,56.0,,20.0,2.5,285.3128038897893,1.0,12.116693679092384
SEOUL_R047_C029,365.1353,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,36.0,6.4,236.962,1.0,5.548
SEOUL_R047_C030,497.77255,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,40.0,3.6666666666666665,125.54635108481264,1.0,7.96646942800789
SEOUL_R047_C031,45.628475,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,32.0,4.0,93.33024691358024,1.0,5.537037037037037
SEOUL_R047_C032,218.84659,1.0,1.0,0.0,0.0,1.0,0.0,72.0,72.0,,52.0,2.5714285714285716,100.8089005235602,1.0,5.115183246073299
SEOUL_R047_C033,165.83952,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,,16.0,2.0,89.95989974937343,1.0,11.503759398496241
SEOUL_R047_C034,334.1605,1.0,1.0,0.0,0.0,1.0,0.0,52.0,52.0,,32.0,10.0,92.00416666666666,1.0,9.6125
SEOUL_R047_C035,120.95925,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,,,6.0,36.42564102564102,1.0,2.651282051282051
SEOUL_R047_C036,200.89415,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,40.0,,81.03517587939699,1.0,8.899497487437186
SEOUL_R047_C037,196.0248,1.0,1.0,0.0,0.0,1.0,0.0,76.0,76.0,,64.0,,148.86024844720498,1.0,11.450310559006212
SEOUL_R047_C038,243.65611,1.0,0.0,0.0,0.0,1.0,0.0,80.0,80.0,,8.0,12.25,324.0769230769231,1.0,27.871794871794872
SEOUL_R047_C039,68.66523,1.0,1.0,0.0,0.0,1.0,0.0,120.0,120.0,,48.0,3.25,72.59808612440192,1.0,5.488038277511961
SEOUL_R047_C040,447.48206,1.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,,3.2,122.63733333333332,1.0,10.685333333333332
SEOUL_R047_C041,265.27423,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,28.608888888888888,1.0,2.5955555555555554
SEOUL_R047_C042,214.24693,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,,,,55.601593625498005,1.0,2.593625498007968
SEOUL_R047_C043,304.10925,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,8.0,4.833333333333333,182.2336448598131,1.0,8.174454828660435
SEOUL_R047_C044,613.3239,0.0,0.0,0.0,0.0,1.0,0.0,68.0,68.0,,48.0,3.4,163.68512110726644,1.0,11.411764705882351
SEOUL_R047_C045,291.0126,1.0,1.0,0.0,0.0,1.0,0.0,24.0,24.0,,8.0,4.5,52.24764890282132,1.0,2.29153605015674
SEOUL_R047_C046,162.65898,1.0,0.0,0.0,0.0,1.0,0.0,120.0,120.0,,8.0,4.25,111.89473684210526,1.0,6.7
SEOUL_R047_C047,175.84882,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,,28.6,210.2,1.0,9.128813559322031
SEOUL_R047_C048,175.39368,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,8.0,3.0,108.09032258064516,1.0,6.2
SEOUL_R047_C049,268.17224,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,,8.0,9.0,101.2792792792793,1.0,3.7297297297297294
SEOUL_R047_C050,434.7534,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,,,7.166666666666667,52.58695652173913,1.0,1.6630434782608696
SEOUL_R047_C051,142.54544,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,,8.0,5.5,22.705357142857142,1.0,0.6785714285714286
SEOUL_R047_C052,225.14871,1.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,,8.0,1.5,3.8823529411764706,1.0,0.0147058823529411
SEOUL_R047_C053,138.94077,1.0,0.0,0.0,0.0,1.0,0.0,140.0,140.0,,92.0,4.5,64.7909090909091,1.0,9.809090909090909
SEOUL_R047_C054,286.3515,1.0,1.0,0.0,0.0,1.0,0.0,144.0,144.0,,72.0,7.666666666666667,9.083333333333334,1.0,1.8
SEOUL_R047_C055,120.54223,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,22.0,1.0,1.4
SEOUL_R047_C056,266.31372,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,52.0,4.4,69.57333333333334,1.0,4.1466666666666665
SEOUL_R047_C057,299.75272,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,17.0,1.0,4.0
SEOUL_R047_C058,312.60077,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,,4.0,,26.714285714285715,1.0,0.1904761904761904
SEOUL_R047_C059,273.51648,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,16.0,8.0,8.625,125.9318181818182,1.0,7.78030303030303
SEOUL_R047_C060,198.96277,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,316.0,8.0,,47.14465408805032,1.0,2.018867924528302
SEOUL_R047_C061,168.23671,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,,,,38.50476190476191,1.0,2.5142857142857142
SEOUL_R047_C062,518.4646,0.0,0.0,0.0,0.0,1.0,0.0,108.0,108.0,,,26.0,229.30555555555551,1.0,15.180555555555555
SEOUL_R047_C063,335.08636,1.0,0.0,0.0,0.0,1.0,0.0,128.0,128.0,,,9.333333333333334,179.08831908831908,1.0,10.313390313390313
SEOUL_R047_C064,29.47856,1.0,1.0,0.0,0.0,1.0,0.0,140.0,140.0,,92.0,2.375,68.95075757575758,1.0,3.818181818181819
SEOUL_R047_C065,345.52438,1.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,,2.5,24.66122448979592,1.0,0.8612244897959184
SEOUL_R047_C066,372.74728,1.0,0.0,0.0,0.0,1.0,0.0,52.0,52.0,,,6.0,12.18867924528302,1.0,1.981132075471698
SEOUL_R047_C067,26.876804,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,,2.0,12.177419354838712,1.0,1.8064516129032255
SEOUL_R047_C068,169.35165,1.0,0.0,0.0,0.0,1.0,0.0,36.0,36.0,,,3.25,3.784,1.0,0.424
SEOUL_R047_C069,558.8385,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5.0,9.090909090909092,1.0,1.2272727272727273
SEOUL_R048_C009,82.46468,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,,24.0,,19.758620689655174,1.0,1.0344827586206895
SEOUL_R048_C010,223.17064,1.0,0.0,0.0,0.0,1.0,0.0,120.0,120.0,,16.0,3.625,26.295238095238098,1.0,3.2857142857142856
SEOUL_R048_C011,327.07327,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.2857142857142856,1.0,0.0
